trade_date,ts_code,open,high,low,close,pre_close,volume,amount,turnover_rate,limit_up,limit_down,is_trading
2026-02-05,688001.SH,41.56,41.98,41.09,41.5,41.62,800000.0,33200000.0,0.8,45.78,37.46,true
2026-02-05,920001.BJ,8.12,8.2,8.03,8.11,8.13,1300000.0,10543000.0,1.3,8.94,7.32,true
2026-02-05,600005.SH,7.42,7.49,7.34,7.41,7.43,900000.0,6669000.0,0.9,8.17,6.69,true
2026-02-05,600006.SH,5.54,5.6,5.47,5.53,5.55,900000.0,4977000.0,0.9,6.11,5.0,true
2026-02-05,001001.SZ,23.25,23.48,22.99,23.22,23.29,900000.0,20898000.0,0.9,25.62,20.96,true
2026-02-05,603999.SH,71.25,71.96,70.43,71.14,71.35,1202.0,85510.28,0.0012,78.48,64.22,true
2026-02-06,600001.SH,17.08,17.25,16.91,17.08,17.08,1200000.0,20496000.0,1.2,18.79,15.37,true
2026-02-06,600002.SH,20.98,21.19,20.77,20.98,20.98,900000.0,18882000.0,0.9,23.08,18.88,true
2026-02-06,000001.SZ,9.37,9.46,9.27,9.36,9.38,1500000.0,14040000.0,1.5,10.32,8.44,true
2026-02-06,600003.SH,4.14,4.18,4.1,4.14,4.15,900000.0,3726000.0,0.9,4.57,3.74,true
2026-02-06,600004.SH,3.75,3.79,3.7,3.74,3.75,900000.0,3366000.0,0.9,4.12,3.38,true
2026-02-06,300001.SZ,27.64,27.92,27.33,27.61,27.67,800000.0,22088000.0,0.8,30.44,24.9,true
2026-02-06,688001.SH,41.46,41.87,41.01,41.42,41.5,800000.0,33136000.0,0.8,45.65,37.35,true
2026-02-06,920001.BJ,8.1,8.18,8.01,8.09,8.11,1300000.0,10517000.0,1.3,8.92,7.3,true
2026-02-06,600005.SH,7.41,7.48,7.33,7.4,7.41,900000.0,6660000.0,0.9,8.15,6.67,true
2026-02-06,600006.SH,5.53,5.59,5.46,5.52,5.53,900000.0,4968000.0,0.9,6.08,4.98,true
2026-02-06,001001.SZ,23.2,23.43,22.94,23.17,23.22,900000.0,20853000.0,0.9,25.54,20.9,true
2026-02-06,603999.SH,71.07,71.78,70.29,71.0,71.14,1205.0,85555.0,0.0012,78.25,64.03,true
2026-02-09,600001.SH,17.09,17.27,16.92,17.1,17.08,1200000.0,20520000.0,1.2,18.79,15.37,true
2026-02-09,600002.SH,20.99,21.21,20.78,21.0,20.98,900000.0,18900000.0,0.9,23.08,18.88,true
2026-02-09,000001.SZ,9.36,9.45,9.26,9.35,9.36,1500000.0,14025000.0,1.5,10.3,8.42,true
2026-02-09,600003.SH,4.14,4.18,4.1,4.14,4.14,900000.0,3726000.0,0.9,4.55,3.73,true
2026-02-09,600004.SH,3.74,3.78,3.7,3.74,3.74,900000.0,3366000.0,0.9,4.11,3.37,true
2026-02-09,300001.SZ,27.59,27.87,27.3,27.58,27.61,800000.0,22064000.0,0.8,30.37,24.85,true
2026-02-09,688001.SH,41.4,41.81,40.97,41.38,41.42,800000.0,33104000.0,0.8,45.56,37.28,true
2026-02-09,920001.BJ,8.09,8.17,8.0,8.08,8.09,1300000.0,10504000.0,1.3,8.9,7.28,true
2026-02-09,600005.SH,7.39,7.46,7.32,7.39,7.4,900000.0,6651000.0,0.9,8.14,6.66,true
2026-02-09,600006.SH,5.51,5.57,5.45,5.51,5.52,900000.0,4959000.0,0.9,6.07,4.97,true
2026-02-09,001001.SZ,23.16,23.39,22.92,23.15,23.17,900000.0,20835000.0,0.9,25.49,20.85,true
2026-02-09,603999.SH,70.97,71.68,70.22,70.93,71.0,1208.0,85683.44,0.0012,78.1,63.9,true
2026-02-10,600001.SH,17.12,17.3,16.95,17.13,17.1,1200000.0,20556000.0,1.2,18.81,15.39,true
2026-02-10,600002.SH,21.02,21.25,20.81,21.04,21.0,900000.0,18936000.0,0.9,23.1,18.9,true
2026-02-10,000001.SZ,9.35,9.44,9.26,9.35,9.35,1500000.0,14025000.0,1.5,10.29,8.41,true
2026-02-10,600003.SH,4.14,4.18,4.1,4.14,4.14,900000.0,3726000.0,0.9,4.55,3.73,true
2026-02-10,600004.SH,3.74,3.78,3.7,3.74,3.74,900000.0,3366000.0,0.9,4.11,3.37,true
2026-02-10,300001.SZ,27.58,27.86,27.3,27.58,27.58,800000.0,22064000.0,0.8,30.34,24.82,true
2026-02-10,688001.SH,41.38,41.79,40.97,41.38,41.38,800000.0,33104000.0,0.8,45.52,37.24,true
2026-02-10,920001.BJ,8.08,8.16,8.0,8.08,8.08,1300000.0,10504000.0,1.3,8.89,7.27,true
2026-02-10,600005.SH,7.39,7.46,7.32,7.39,7.39,900000.0,6651000.0,0.9,8.13,6.65,true
2026-02-10,600006.SH,5.51,5.57,5.45,5.51,5.51,900000.0,4959000.0,0.9,6.06,4.96,true
2026-02-10,001001.SZ,23.15,23.38,22.92,23.15,23.15,900000.0,20835000.0,0.9,25.46,20.84,true
2026-02-10,603999.SH,70.93,71.64,70.22,70.93,70.93,1211.0,85896.23,0.0012,78.02,63.84,true
2026-02-11,600001.SH,17.16,17.35,16.99,17.18,17.13,1200000.0,20616000.0,1.2,18.84,15.42,true
2026-02-11,600002.SH,21.07,21.31,20.86,21.1,21.04,900000.0,18990000.0,0.9,23.14,18.94,true
2026-02-11,000001.SZ,9.36,9.45,9.27,9.36,9.35,1500000.0,14040000.0,1.5,10.29,8.41,true
2026-02-11,600003.SH,4.14,4.18,4.1,4.14,4.14,900000.0,3726000.0,0.9,4.55,3.73,true
2026-02-11,600004.SH,3.74,3.78,3.7,3.74,3.74,900000.0,3366000.0,0.9,4.11,3.37,true
2026-02-11,300001.SZ,27.59,27.89,27.31,27.61,27.58,800000.0,22088000.0,0.8,30.34,24.82,true
2026-02-11,688001.SH,41.4,41.83,40.99,41.42,41.38,800000.0,33136000.0,0.8,45.52,37.24,true
2026-02-11,920001.BJ,8.09,8.17,8.01,8.09,8.08,1300000.0,10517000.0,1.3,8.89,7.27,true
2026-02-11,600005.SH,7.39,7.47,7.32,7.4,7.39,900000.0,6660000.0,0.9,8.13,6.65,true
2026-02-11,600006.SH,5.51,5.58,5.45,5.52,5.51,900000.0,4968000.0,0.9,6.06,4.96,true
2026-02-11,001001.SZ,23.16,23.4,22.93,23.17,23.15,900000.0,20853000.0,0.9,25.46,20.84,true
2026-02-11,603999.SH,70.97,71.71,70.26,71.0,70.93,1214.0,86194.0,0.0012,78.02,63.84,true
2026-02-12,600001.SH,17.21,17.42,17.04,17.25,17.18,1200000.0,20700000.0,1.2,18.9,15.46,true
2026-02-12,600002.SH,21.14,21.39,20.93,21.18,21.1,900000.0,19062000.0,0.9,23.21,18.99,true
2026-02-12,000001.SZ,9.37,9.47,9.28,9.38,9.36,1500000.0,14070000.0,1.5,10.3,8.42,true
2026-02-12,600003.SH,4.14,4.19,4.1,4.15,4.14,900000.0,3735000.0,0.9,4.55,3.73,true
2026-02-12,600004.SH,3.75,3.79,3.71,3.75,3.74,900000.0,3375000.0,0.9,4.11,3.37,true
2026-02-12,300001.SZ,27.64,27.95,27.36,27.67,27.61,800000.0,22136000.0,0.8,30.37,24.85,true
2026-02-12,688001.SH,41.46,41.91,41.05,41.5,41.42,800000.0,33200000.0,0.8,45.56,37.28,true
2026-02-12,920001.BJ,8.1,8.19,8.02,8.11,8.09,1300000.0,10543000.0,1.3,8.9,7.28,true
2026-02-12,600005.SH,7.41,7.48,7.34,7.41,7.4,900000.0,6669000.0,0.9,8.14,6.66,true
2026-02-12,600006.SH,5.53,5.59,5.47,5.53,5.52,900000.0,4977000.0,0.9,6.07,4.97,true
2026-02-12,001001.SZ,23.2,23.45,22.97,23.22,23.17,900000.0,20898000.0,0.9,25.49,20.85,true
2026-02-12,603999.SH,71.07,71.85,70.36,71.14,71.0,1217.0,86577.38,0.0012,78.1,63.9,true
2026-02-13,600001.SH,17.3,17.51,17.13,17.34,17.25,1200000.0,20808000.0,1.2,18.98,15.53,true
2026-02-13,600002.SH,21.23,21.5,21.02,21.29,21.18,900000.0,19161000.0,0.9,23.3,19.06,true
2026-02-13,000001.SZ,9.39,9.5,9.3,9.41,9.38,1500000.0,14115000.0,1.5,10.32,8.44,true
2026-02-13,600003.SH,4.16,4.2,4.12,4.16,4.15,900000.0,3744000.0,0.9,4.57,3.74,true
2026-02-13,600004.SH,3.75,3.8,3.71,3.76,3.75,900000.0,3384000.0,0.9,4.12,3.38,true
2026-02-13,300001.SZ,27.71,28.03,27.43,27.75,27.67,800000.0,22200000.0,0.8,30.44,24.9,true
2026-02-13,688001.SH,41.56,42.04,41.14,41.62,41.5,800000.0,33296000.0,0.8,45.65,37.35,true
2026-02-13,920001.BJ,8.12,8.21,8.04,8.13,8.11,1300000.0,10569000.0,1.3,8.92,7.3,true
2026-02-13,600005.SH,7.41,7.41,7.41,7.41,7.41,0.0,0.0,,8.15,6.67,false
2026-02-13,600006.SH,5.54,5.61,5.48,5.55,5.53,900000.0,4995000.0,0.9,6.08,4.98,true
2026-02-13,001001.SZ,23.25,23.52,23.02,23.29,23.22,900000.0,20961000.0,0.9,25.54,20.9,true
2026-02-13,603999.SH,71.25,72.06,70.54,71.35,71.14,1220.0,87047.0,0.0012,78.25,64.03,true
2026-02-16,600001.SH,17.39,17.61,17.22,17.44,17.34,1200000.0,20928000.0,1.2,19.07,15.61,true
2026-02-16,600002.SH,21.36,21.63,21.15,21.42,21.29,900000.0,19278000.0,0.9,23.42,19.16,true
2026-02-16,000001.SZ,9.43,9.54,9.34,9.45,9.41,1500000.0,14175000.0,1.5,10.35,8.47,true
2026-02-16,600003.SH,4.17,4.22,4.13,4.18,4.16,900000.0,3762000.0,0.9,4.58,3.74,true
2026-02-16,600004.SH,3.77,3.82,3.73,3.78,3.76,900000.0,3402000.0,0.9,4.14,3.38,true
2026-02-16,300001.SZ,27.8,28.14,27.52,27.86,27.75,800000.0,22288000.0,0.8,30.53,24.98,true
2026-02-16,688001.SH,41.7,42.21,41.28,41.79,41.62,800000.0,33432000.0,0.8,45.78,37.46,true
2026-02-16,920001.BJ,8.14,8.24,8.06,8.16,8.13,1300000.0,10608000.0,1.3,8.94,7.32,true
2026-02-16,600005.SH,7.43,7.51,7.36,7.44,7.41,900000.0,6696000.0,0.9,8.15,6.67,true
2026-02-16,600006.SH,5.56,5.63,5.5,5.57,5.55,900000.0,5013000.0,0.9,6.11,5.0,true
2026-02-16,001001.SZ,23.34,23.61,23.11,23.38,23.29,900000.0,21042000.0,0.9,25.62,20.96,true
2026-02-16,603999.SH,71.5,72.36,70.78,71.64,71.35,1223.0,87615.72,0.0012,78.48,64.22,true
2026-02-17,600001.SH,17.5,17.74,17.32,17.56,17.44,1200000.0,21072000.0,1.2,19.18,15.7,true
2026-02-17,600002.SH,21.5,21.79,21.29,21.57,21.42,900000.0,19413000.0,0.9,23.56,19.28,true
2026-02-17,000001.SZ,9.47,9.6,9.38,9.5,9.45,1500000.0,14250000.0,1.5,10.39,8.5,true
2026-02-17,600003.SH,4.19,4.24,4.15,4.2,4.18,900000.0,3780000.0,0.9,4.6,3.76,true
2026-02-17,600004.SH,3.79,3.84,3.75,3.8,3.78,900000.0,3420000.0,0.9,4.16,3.4,true
2026-02-17,300001.SZ,27.93,28.28,27.65,28.0,27.86,800000.0,22400000.0,0.8,30.65,25.07,true
2026-02-17,688001.SH,41.89,42.42,41.47,42.0,41.79,800000.0,33600000.0,0.8,45.97,37.61,true
2026-02-17,920001.BJ,8.18,8.28,8.1,8.2,8.16,1300000.0,10660000.0,1.3,8.98,7.34,true
2026-02-17,600005.SH,7.46,7.55,7.39,7.48,7.44,900000.0,6732000.0,0.9,8.18,6.7,true
2026-02-17,600006.SH,5.58,5.66,5.52,5.6,5.57,900000.0,5040000.0,0.9,6.13,5.01,true
2026-02-17,001001.SZ,23.44,23.73,23.21,23.5,23.38,900000.0,21150000.0,0.9,25.72,21.04,true
2026-02-17,603999.SH,71.82,72.72,71.1,72.0,71.64,1226.0,88272.0,0.0012,78.8,64.48,true
2026-02-18,600001.SH,17.54,17.72,17.33,17.51,17.56,1200000.0,21012000.0,1.2,19.32,15.8,true
2026-02-18,600002.SH,21.54,21.76,21.29,21.51,21.57,900000.0,19359000.0,0.9,23.73,19.41,true
2026-02-18,000001.SZ,9.47,9.56,9.36,9.45,9.5,1500000.0,14175000.0,1.5,10.45,8.55,true
2026-02-18,600003.SH,4.19,4.23,4.14,4.18,4.2,900000.0,3762000.0,0.9,4.62,3.78,true
2026-02-18,600004.SH,3.79,3.83,3.74,3.78,3.8,900000.0,3402000.0,0.9,4.18,3.42,true
2026-02-18,300001.SZ,27.93,28.21,27.58,27.86,28.0,800000.0,22288000.0,0.8,30.8,25.2,true
2026-02-18,688001.SH,41.89,42.31,41.37,41.79,42.0,800000.0,33432000.0,0.8,46.2,37.8,true
2026-02-18,920001.BJ,8.18,8.26,8.08,8.16,8.2,1300000.0,10608000.0,1.3,9.02,7.38,true
2026-02-18,600005.SH,7.46,7.53,7.37,7.44,7.48,900000.0,6696000.0,0.9,8.23,6.73,true
2026-02-18,600006.SH,5.58,5.64,5.51,5.57,5.6,900000.0,5013000.0,0.9,6.16,5.04,true
2026-02-18,001001.SZ,23.44,23.67,23.15,23.38,23.5,900000.0,21042000.0,0.9,25.85,21.15,true
2026-02-18,603999.SH,71.82,72.54,70.92,71.64,72.0,1229.0,88045.56,0.0012,79.2,64.8,true
2026-02-19,600001.SH,17.49,17.66,17.3,17.47,17.51,1200000.0,20964000.0,1.2,19.26,15.76,true
2026-02-19,600002.SH,21.49,21.7,21.26,21.47,21.51,900000.0,19323000.0,0.9,23.66,19.36,true
2026-02-19,000001.SZ,9.43,9.52,9.32,9.41,9.45,1500000.0,14115000.0,1.5,10.39,8.5,true
2026-02-19,600003.SH,4.17,4.21,4.12,4.16,4.18,900000.0,3744000.0,0.9,4.6,3.76,true
2026-02-19,600004.SH,3.77,3.81,3.72,3.76,3.78,900000.0,3384000.0,0.9,4.16,3.4,true
2026-02-19,300001.SZ,27.8,28.08,27.47,27.75,27.86,800000.0,22200000.0,0.8,30.65,25.07,true
2026-02-19,688001.SH,41.7,42.12,41.2,41.62,41.79,800000.0,33296000.0,0.8,45.97,37.61,true
2026-02-19,920001.BJ,8.14,8.22,8.05,8.13,8.16,1300000.0,10569000.0,1.3,8.98,7.34,true
2026-02-19,600005.SH,7.43,7.5,7.34,7.41,7.44,900000.0,6669000.0,0.9,8.18,6.7,true
2026-02-19,600006.SH,5.56,5.62,5.49,5.55,5.57,900000.0,4995000.0,0.9,6.13,5.01,true
2026-02-19,001001.SZ,23.34,23.57,23.06,23.29,23.38,900000.0,20961000.0,0.9,25.72,21.04,true
2026-02-19,603999.SH,71.5,72.22,70.64,71.35,71.64,1232.0,87903.2,0.0012,78.8,64.48,true
2026-02-20,600001.SH,17.46,17.63,17.28,17.45,17.47,1200000.0,20940000.0,1.2,19.22,15.72,true
2026-02-20,600002.SH,21.46,21.67,21.24,21.45,21.47,900000.0,19305000.0,0.9,23.62,19.32,true
2026-02-20,000001.SZ,9.39,9.48,9.29,9.38,9.41,1500000.0,14070000.0,1.5,10.35,8.47,true
2026-02-20,600003.SH,4.16,4.2,4.11,4.15,4.16,900000.0,3735000.0,0.9,4.58,3.74,true
2026-02-20,600004.SH,3.75,3.79,3.71,3.75,3.76,900000.0,3375000.0,0.9,4.14,3.38,true
2026-02-20,300001.SZ,27.71,27.99,27.39,27.67,27.75,800000.0,22136000.0,0.8,30.53,24.98,true
2026-02-20,688001.SH,41.56,41.98,41.09,41.5,41.62,800000.0,33200000.0,0.8,45.78,37.46,true
2026-02-20,920001.BJ,8.12,8.2,8.03,8.11,8.13,1300000.0,10543000.0,1.3,8.94,7.32,true
2026-02-20,600005.SH,7.4,7.47,7.32,7.39,7.41,900000.0,6651000.0,0.9,8.15,6.67,true
2026-02-20,600006.SH,5.54,5.6,5.47,5.53,5.55,900000.0,4977000.0,0.9,6.11,5.0,true
2026-02-20,001001.SZ,23.25,23.48,22.99,23.22,23.29,900000.0,20898000.0,0.9,25.62,20.96,true
2026-02-20,603999.SH,71.25,71.96,70.43,71.14,71.35,1235.0,87857.9,0.0012,78.48,64.22,true
2026-02-23,600001.SH,17.45,17.62,17.28,17.45,17.45,1200000.0,20940000.0,1.2,19.2,15.71,true
2026-02-23,600002.SH,21.45,21.66,21.24,21.45,21.45,900000.0,19305000.0,0.9,23.6,19.3,true
2026-02-23,000001.SZ,9.37,9.46,9.27,9.36,9.38,1500000.0,14040000.0,1.5,10.32,8.44,true
2026-02-23,600003.SH,4.14,4.18,4.1,4.14,4.15,900000.0,3726000.0,0.9,4.57,3.74,true
2026-02-23,600004.SH,3.75,3.79,3.7,3.74,3.75,900000.0,3366000.0,0.9,4.12,3.38,true
2026-02-23,300001.SZ,27.64,27.92,27.33,27.61,27.67,800000.0,22088000.0,0.8,30.44,24.9,true
2026-02-23,688001.SH,41.46,41.87,41.01,41.42,41.5,800000.0,33136000.0,0.8,45.65,37.35,true
2026-02-23,920001.BJ,8.1,8.18,8.01,8.09,8.11,1300000.0,10517000.0,1.3,8.92,7.3,true
2026-02-23,600005.SH,7.38,7.45,7.31,7.38,7.39,900000.0,6642000.0,0.9,8.13,6.65,true
2026-02-23,600006.SH,5.53,5.59,5.46,5.52,5.53,900000.0,4968000.0,0.9,6.08,4.98,true
2026-02-23,001001.SZ,23.2,23.43,22.94,23.17,23.22,900000.0,20853000.0,0.9,25.54,20.9,true
2026-02-23,603999.SH,71.07,71.78,70.29,71.0,71.14,1238.0,87898.0,0.0012,78.25,64.03,true
2026-02-24,600001.SH,17.46,17.64,17.29,17.47,17.45,1200000.0,20964000.0,1.2,19.2,15.71,true
2026-02-24,600002.SH,21.46,21.68,21.25,21.47,21.45,900000.0,19323000.0,0.9,23.6,19.3,true
2026-02-24,000001.SZ,9.36,9.45,9.26,9.35,9.36,1500000.0,14025000.0,1.5,10.3,8.42,true
2026-02-24,600003.SH,4.14,4.18,4.1,4.14,4.14,900000.0,3726000.0,0.9,4.55,3.73,true
2026-02-24,600004.SH,3.74,3.78,3.7,3.74,3.74,900000.0,3366000.0,0.9,4.11,3.37,true
2026-02-24,300001.SZ,27.59,27.87,27.3,27.58,27.61,800000.0,22064000.0,0.8,30.37,24.85,true
2026-02-24,688001.SH,41.4,41.81,40.97,41.38,41.42,800000.0,33104000.0,0.8,45.56,37.28,true
2026-02-24,920001.BJ,8.09,8.17,8.0,8.08,8.09,1300000.0,10504000.0,1.3,8.9,7.28,true
2026-02-24,600005.SH,7.38,7.45,7.3,7.37,7.38,900000.0,6633000.0,0.9,8.12,6.64,true
2026-02-24,600006.SH,5.51,5.57,5.45,5.51,5.52,900000.0,4959000.0,0.9,6.07,4.97,true
2026-02-24,001001.SZ,23.16,23.39,22.92,23.15,23.17,900000.0,20835000.0,0.9,25.49,20.85,true
2026-02-24,603999.SH,70.97,71.68,70.22,70.93,71.0,1241.0,88024.13,0.0012,78.1,63.9,true
2026-02-25,600001.SH,17.48,17.68,17.31,17.5,17.47,1200000.0,21000000.0,1.2,19.22,15.72,true
2026-02-25,600002.SH,21.49,21.73,21.28,21.51,21.47,900000.0,19359000.0,0.9,23.62,19.32,true
2026-02-25,000001.SZ,9.35,9.44,9.26,9.35,9.35,1500000.0,14025000.0,1.5,10.29,8.41,true
2026-02-25,600003.SH,4.14,4.18,4.1,4.14,4.14,900000.0,3726000.0,0.9,4.55,3.73,true
2026-02-25,600004.SH,3.74,3.78,3.7,3.74,3.74,900000.0,3366000.0,0.9,4.11,3.37,true
2026-02-25,300001.SZ,27.58,27.86,27.3,27.58,27.58,800000.0,22064000.0,0.8,30.34,24.82,true
2026-02-25,688001.SH,41.38,41.79,40.97,41.38,41.38,800000.0,33104000.0,0.8,45.52,37.24,true
2026-02-25,920001.BJ,8.08,8.16,8.0,8.08,8.08,1300000.0,10504000.0,1.3,8.89,7.27,true
2026-02-25,600005.SH,7.37,7.44,7.3,7.37,7.37,900000.0,6633000.0,0.9,8.11,6.63,true
2026-02-25,600006.SH,5.51,5.57,5.45,5.51,5.51,900000.0,4959000.0,0.9,6.06,4.96,true
2026-02-25,001001.SZ,23.15,23.38,22.92,23.15,23.15,900000.0,20835000.0,0.9,25.46,20.84,true
2026-02-25,603999.SH,70.93,71.64,70.22,70.93,70.93,1244.0,88236.92,0.0012,78.02,63.84,true
2026-02-26,600001.SH,17.52,17.73,17.34,17.55,17.5,1200000.0,21060000.0,1.2,19.25,15.75,true
2026-02-26,600002.SH,21.54,21.79,21.32,21.57,21.51,900000.0,19413000.0,0.9,23.66,19.36,true
2026-02-26,000001.SZ,9.36,9.45,9.27,9.36,9.35,1500000.0,14040000.0,1.5,10.29,8.41,true
2026-02-26,600003.SH,4.14,4.18,4.1,4.14,4.14,900000.0,3726000.0,0.9,4.55,3.73,true
2026-02-26,600004.SH,3.74,3.78,3.7,3.74,3.74,900000.0,3366000.0,0.9,4.11,3.37,true
2026-02-26,300001.SZ,27.59,27.89,27.31,27.61,27.58,800000.0,22088000.0,0.8,30.34,24.82,true
2026-02-26,688001.SH,41.4,41.83,40.99,41.42,41.38,800000.0,33136000.0,0.8,45.52,37.24,true
2026-02-26,920001.BJ,8.09,8.17,8.01,8.09,8.08,1300000.0,10517000.0,1.3,8.89,7.27,true
2026-02-26,600005.SH,7.38,7.45,7.31,7.38,7.37,900000.0,6642000.0,0.9,8.11,6.63,true
2026-02-26,600006.SH,5.51,5.58,5.45,5.52,5.51,900000.0,4968000.0,0.9,6.06,4.96,true
2026-02-26,001001.SZ,23.16,23.4,22.93,23.17,23.15,900000.0,20853000.0,0.9,25.46,20.84,true
2026-02-26,603999.SH,70.97,71.71,70.26,71.0,70.93,1247.0,88537.0,0.0012,78.02,63.84,true
2026-02-27,600001.SH,17.59,17.8,17.41,17.62,17.55,1200000.0,21144000.0,1.2,19.31,15.8,true
2026-02-27,600002.SH,21.62,21.88,21.4,21.66,21.57,900000.0,19494000.0,0.9,23.73,19.41,true
2026-02-27,000001.SZ,9.37,9.47,9.28,9.38,9.36,1500000.0,14070000.0,1.5,10.3,8.42,true
2026-02-27,600003.SH,4.14,4.19,4.1,4.15,4.14,900000.0,3735000.0,0.9,4.55,3.73,true
2026-02-27,600004.SH,3.75,3.79,3.71,3.75,3.74,900000.0,3375000.0,0.9,4.11,3.37,true
2026-02-27,300001.SZ,27.64,27.95,27.36,27.67,27.61,800000.0,22136000.0,0.8,30.37,24.85,true
2026-02-27,688001.SH,41.46,41.91,41.05,41.5,41.42,800000.0,33200000.0,0.8,45.56,37.28,true
2026-02-27,920001.BJ,8.1,8.19,8.02,8.11,8.09,1300000.0,10543000.0,1.3,8.9,7.28,true
2026-02-27,600005.SH,7.38,7.46,7.31,7.39,7.38,900000.0,6651000.0,0.9,8.12,6.64,true
2026-02-27,600006.SH,5.53,5.59,5.47,5.53,5.52,900000.0,4977000.0,0.9,6.07,4.97,true
2026-02-27,001001.SZ,23.2,23.45,22.97,23.22,23.17,900000.0,20898000.0,0.9,25.49,20.85,true
2026-02-27,603999.SH,71.07,71.85,70.36,71.14,71.0,1250.0,88925.0,0.0013,78.1,63.9,true
2026-03-02,600001.SH,17.66,17.89,17.48,17.71,17.62,1200000.0,21252000.0,1.2,19.38,15.86,true
2026-03-02,600002.SH,21.71,21.99,21.49,21.77,21.66,900000.0,19593000.0,0.9,23.83,19.49,true
2026-03-02,000001.SZ,9.39,9.5,9.3,9.41,9.38,1500000.0,14115000.0,1.5,10.32,8.44,true
2026-03-02,600003.SH,4.16,4.2,4.12,4.16,4.15,900000.0,3744000.0,0.9,4.57,3.74,true
2026-03-02,600004.SH,3.75,3.8,3.71,3.76,3.75,900000.0,3384000.0,0.9,4.12,3.38,true
2026-03-02,300001.SZ,27.71,28.03,27.43,27.75,27.67,800000.0,22200000.0,0.8,30.44,24.9,true
2026-03-02,688001.SH,41.56,42.04,41.14,41.62,41.5,800000.0,33296000.0,0.8,45.65,37.35,true
2026-03-02,920001.BJ,8.12,8.21,8.04,8.13,8.11,1300000.0,10569000.0,1.3,8.92,7.3,true
2026-03-02,600005.SH,7.4,7.48,7.33,7.41,7.39,900000.0,6669000.0,0.9,8.13,6.65,true
2026-03-02,600006.SH,5.54,5.61,5.48,5.55,5.53,900000.0,4995000.0,0.9,6.08,4.98,true
2026-03-02,001001.SZ,23.25,23.52,23.02,23.29,23.22,900000.0,20961000.0,0.9,25.54,20.9,true
2026-03-02,603999.SH,71.25,72.06,70.54,71.35,71.14,1253.0,89401.55,0.0013,78.25,64.03,true
2026-03-03,600001.SH,17.77,18.0,17.59,17.82,17.71,1200000.0,21384000.0,1.2,19.48,15.94,true
2026-03-03,600002.SH,21.84,22.12,21.62,21.9,21.77,900000.0,19710000.0,0.9,23.95,19.59,true
2026-03-03,000001.SZ,9.43,9.54,9.34,9.45,9.41,1500000.0,14175000.0,1.5,10.35,8.47,true
2026-03-03,600003.SH,4.17,4.22,4.13,4.18,4.16,900000.0,3762000.0,0.9,4.58,3.74,true
2026-03-03,600004.SH,3.77,3.82,3.73,3.78,3.76,900000.0,3402000.0,0.9,4.14,3.38,true
2026-03-03,300001.SZ,27.8,28.14,27.52,27.86,27.75,800000.0,22288000.0,0.8,30.53,24.98,true
2026-03-03,688001.SH,41.7,42.21,41.28,41.79,41.62,800000.0,33432000.0,0.8,45.78,37.46,true
2026-03-03,920001.BJ,8.14,8.24,8.06,8.16,8.13,1300000.0,10608000.0,1.3,8.94,7.32,true
2026-03-03,600005.SH,7.43,7.51,7.36,7.44,7.41,900000.0,6696000.0,0.9,8.15,6.67,true
2026-03-03,600006.SH,5.56,5.63,5.5,5.57,5.55,900000.0,5013000.0,0.9,6.11,5.0,true
2026-03-03,001001.SZ,23.34,23.61,23.11,23.38,23.29,900000.0,21042000.0,0.9,25.62,20.96,true
2026-03-03,603999.SH,71.5,72.36,70.78,71.64,71.35,1256.0,89979.84,0.0013,78.48,64.22,true
2026-03-04,600001.SH,17.88,18.12,17.7,17.94,17.82,1200000.0,21528000.0,1.2,19.6,16.04,true
2026-03-04,600002.SH,21.98,22.27,21.76,22.05,21.9,900000.0,19845000.0,0.9,24.09,19.71,true
2026-03-04,000001.SZ,9.47,9.6,9.38,9.5,9.45,1500000.0,14250000.0,1.5,10.39,8.5,true
2026-03-04,600003.SH,4.19,4.24,4.15,4.2,4.18,900000.0,3780000.0,0.9,4.6,3.76,true
2026-03-04,600004.SH,3.79,3.84,3.75,3.8,3.78,900000.0,3420000.0,0.9,4.16,3.4,true
2026-03-04,300001.SZ,27.93,28.28,27.65,28.0,27.86,800000.0,22400000.0,0.8,30.65,25.07,true
2026-03-04,688001.SH,41.89,42.42,41.47,42.0,41.79,800000.0,33600000.0,0.8,45.97,37.61,true
2026-03-04,920001.BJ,8.18,8.28,8.1,8.2,8.16,1300000.0,10660000.0,1.3,8.98,7.34,true
2026-03-04,600005.SH,7.46,7.55,7.39,7.48,7.44,900000.0,6732000.0,0.9,8.18,6.7,true
2026-03-04,600006.SH,5.58,5.66,5.52,5.6,5.57,900000.0,5040000.0,0.9,6.13,5.01,true
2026-03-04,001001.SZ,23.44,23.73,23.21,23.5,23.38,900000.0,21150000.0,0.9,25.72,21.04,true
2026-03-04,603999.SH,71.82,72.72,71.1,72.0,71.64,1259.0,90648.0,0.0013,78.8,64.48,true
2026-03-05,600001.SH,17.91,18.09,17.71,17.89,17.94,1200000.0,21468000.0,1.2,19.73,16.15,true
2026-03-05,600002.SH,22.02,22.24,21.76,21.98,22.05,900000.0,19782000.0,0.9,24.26,19.85,true
2026-03-05,000001.SZ,9.47,9.56,9.36,9.45,9.5,1500000.0,14175000.0,1.5,10.45,8.55,true
2026-03-05,600003.SH,4.19,4.23,4.14,4.18,4.2,900000.0,3762000.0,0.9,4.62,3.78,true
